id,title,time,by,score,dead,deleted,descendants,kids,parent,parts,poll,text,type,url,_ctx
34912194,Media Temple is moving to GoDaddy,2023-02-23T15:58:37Z,jszymborski,2,false,false,2,[34912441],,,,,story,https://mediatemple.net/community/products/all/8884159911437/faq%3A-media-temple-is-moving-to-godaddy,"{""connection_name"":""hackernews""}"
34912350,Create Presentation Slides with AI,2023-02-23T16:10:36Z,sopmac21379,1,false,false,,,,,,,story,https://medium.com/sopmac-ai/create-presentation-slides-with-ai-eaa81cd21028,"{""connection_name"":""hackernews""}"
34912347,Path-following movement for RTS units,2023-02-23T16:10:34Z,AshleysBrain,1,false,false,,,,,,,story,https://www.construct.net/en/blogs/ashleys-blog-2/rts-devlog-10-following-paths-1611,"{""connection_name"":""hackernews""}"
34911712,In pictures: Growing up in North Korea (2019),2023-02-23T15:23:20Z,junfei,1,false,false,,,,,,,story,https://www.bbc.com/news/world-asia-47301318,"{""connection_name"":""hackernews""}"
34912335,How to Tell If Your Brain Needs a Break,2023-02-23T16:09:40Z,bookofjoe,2,false,false,1,[34912337],,,,,story,https://www.nytimes.com/2023/02/03/well/mind/brain-break-focus-productivity.html,"{""connection_name"":""hackernews""}"
34912072,"Strudel, a live coding platform to write dynamic music",2023-02-23T15:50:10Z,deadbunny,1,false,false,,,,,,,story,https://strudel.tidalcycles.org/,"{""connection_name"":""hackernews""}"
34912341,The GagWriter Keyboard,2023-02-23T16:10:04Z,jeffalyanak,2,false,false,,,,,,,story,https://imgur.io/a/Y8BLfSa,"{""connection_name"":""hackernews""}"
34912275,Who Benefits from Platform Engineering?,2023-02-23T16:04:31Z,subomi,2,false,false,,,,,,,story,https://medium.com/@chussenot/who-benefits-from-platform-engineering-b14fcc2cf750,"{""connection_name"":""hackernews""}"
34912081,Google Cloud partners with Tezos blockchain: brings Web3 technology to customers,2023-02-23T15:51:11Z,DocFeind,1,false,false,,,,,,,story,https://techcrunch.com/2023/02/22/google-cloud-partners-with-tezos-blockchain-to-bring-web3-technology-to-its-customers/,"{""connection_name"":""hackernews""}"
34912351,Earthly wants to reinvent continuous integration to make it faster and cheaper,2023-02-23T16:10:38Z,adamgordonbell,1,false,false,,,,,,,story,https://techcrunch.com/2023/02/23/earthly-wants-to-reinvent-continuous-integration-to-make-it-faster-and-cheaper/,"{""connection_name"":""hackernews""}"
34912156,Are museums celebrating cultural heritage–or clinging to stolen treasure?,2023-02-23T15:56:13Z,Brajeshwar,2,false,false,,,,,,,story,https://www.nationalgeographic.com/magazine/article/museums-stolen-treasure-feature,"{""connection_name"":""hackernews""}"
34911946,Faux Progress,2023-02-23T15:41:02Z,todsacerdoti,1,false,false,,,,,,,story,https://blog.jim-nielsen.com/2023/faux-progress/,"{""connection_name"":""hackernews""}"
34912049,Apache NetBeans 17,2023-02-23T15:48:21Z,mikece,2,false,false,,,,,,,story,https://blogs.apache.org/netbeans/entry/announce-apache-netbeans-17-released,"{""connection_name"":""hackernews""}"
34911706,Why MXenes Matter,2023-02-23T15:23:02Z,rbanffy,1,false,false,,,,,,,story,https://spectrum.ieee.org/why-mxenese-matter,"{""connection_name"":""hackernews""}"
34912397,Automating Dependabot PR Merges with CI/CD,2023-02-23T16:14:05Z,mbastos,1,false,false,1,[34912398],,,,,story,https://michaelbastos.com/blog/automating-dependabot-pr-merges,"{""connection_name"":""hackernews""}"
34912210,Landing AI,2023-02-23T15:59:45Z,vivekvinodh,2,false,false,,,,,,,story,https://landing.ai/,"{""connection_name"":""hackernews""}"
34911969,Mullvad VPN: Security audit of account and payment services,2023-02-23T15:42:53Z,JoachimS,6,false,false,,,,,,,story,https://mullvad.net/en/blog/2023/2/17/security-audit-of-account-and-payment-services/,"{""connection_name"":""hackernews""}"
34912263,Fame: The First AI-Powered Social Media Platform That Pays You to Be Creative,2023-02-23T16:03:33Z,sethreid,1,false,false,2,[34912264],,,,,story,https://fame.cool,"{""connection_name"":""hackernews""}"
34912314,"I created an eBay account and bought an item, today I got indefinitely suspended",2023-02-23T16:07:58Z,tommoor,10,false,false,,,,,,,story,https://twitter.com/rafahari/status/1628765429790277632,"{""connection_name"":""hackernews""}"
34911686,Can Our Brains Be Taken Over?,2023-02-23T15:20:58Z,theafh,1,false,false,,[34911703],,,,,story,https://www.quantamagazine.org/can-a-fungus-really-take-over-our-brains-20230223/,"{""connection_name"":""hackernews""}"
34912417,Hypermetabolism: An Unexpected Driver of Biological Aging,2023-02-23T16:15:30Z,evo_9,1,false,false,,,,,,,story,https://scitechdaily.com/hypermetabolism-an-unexpected-driver-of-biological-aging/,"{""connection_name"":""hackernews""}"
34912443,Distilling Abstract Machines (2018) [pdf],2023-02-23T16:16:58Z,haskellandchill,1,false,false,,,,,,,story,https://arxiv.org/abs/1406.2370,"{""connection_name"":""hackernews""}"
34912459,Values: The Runbook for Leadership,2023-02-23T16:18:21Z,mooreds,1,false,false,,,,,,,story,https://leaddev.com/personal-development/values-runbook-leadership,"{""connection_name"":""hackernews""}"
34911694,"Bankman-Fried, others made 300 illegal political donations, new indictment says",2023-02-23T15:22:14Z,bndr,4,false,false,,,,,,,story,https://www.reuters.com/legal/new-indictment-unsealed-against-bankman-fried-containing-12-charges-2023-02-23/,"{""connection_name"":""hackernews""}"
34912460,Hollywood Industry Guidelines for Movie Firearms [pdf],2023-02-23T16:18:32Z,mhb,1,false,false,,,,,,,story,https://www.csatf.org/wp-content/uploads/2018/05/01FIREARMS.pdf,"{""connection_name"":""hackernews""}"
34912199,M1 MBP down to 3.5hr battery life when writing code,2023-02-23T15:58:45Z,johanam,3,false,false,,,,,,,story,https://twitter.com/brian_lovin/status/1628504861435367424,"{""connection_name"":""hackernews""}"
34912154,The beautiful flowers that bees can't use,2023-02-23T15:56:05Z,Brajeshwar,1,false,false,,,,,,,story,https://www.bbc.com/future/article/20230222-the-beautiful-flowers-that-bees-cant-use,"{""connection_name"":""hackernews""}"
34912205,NASA's “evolved structures” reduce weight – and waiting,2023-02-23T15:59:14Z,johanam,1,false,false,,,,,,,story,https://newatlas.com/space/nasa-generative-design/,"{""connection_name"":""hackernews""}"
34911893,"AMD Puts Hopes on Packaging, Memory on Logic, Optical Comms for Decade Ahead",2023-02-23T15:36:25Z,rbanffy,2,false,false,,,,,,,story,https://www.tomshardware.com/news/amd-puts-hopes-in-packaging-memory-on-logic-optical-comms-for-decade-ahead,"{""connection_name"":""hackernews""}"
34912068,Shifting the Strange Attractor: An Exploration of Chaos and Change Agency (2005),2023-02-23T15:49:55Z,yamrzou,1,false,false,,,,,,,story,https://mediate.com/shifting-the-strange-attractor-an-exploration-of-chaos-and-change-agency/,"{""connection_name"":""hackernews""}"
34912400,The Art of Being Right: 38 Ways to Win an Argument (1896),2023-02-23T16:14:08Z,stared,1,false,false,,,,,,,story,http://www.mnei.nl/schopenhauer/38-stratagems.htm,"{""connection_name"":""hackernews""}"
34912300,Reverse Engineering a Mysterious UDP Stream in My Hotel,2023-02-23T16:06:42Z,nop_slide,2,false,false,,,,,,,story,https://www.gkbrk.com/2016/05/hotel-music/,"{""connection_name"":""hackernews""}"
