id,title,time,by,score,dead,deleted,descendants,kids,parent,parts,poll,text,type,url,_ctx
32213903,Ask HN: Should I quit .NET programming to get away from enterprise-y work?,2022-07-24T14:38:29Z,unknownsky,1,false,false,<null>,<null>,<null>,<null>,<null>,"In the first years of my career, I would talk to users, get to know their business domain and model it with them. I would find their problems, and then open up Balsamiq Mockups and put together something that would make their workday easier. If they liked it, I would have a cost&#x2F;benefit conversation with the person paying the bills or some other stakeholders. Then if I got the green light, my team and I would build it with .NET and JavaScript. I loved my job.<p>10 years later and I&#x27;m now a senior developer, but I feel like my career is evolving backwards. I am now working on a tiny sliver of a huge system. I know nothing about the user or their business domain because they are so far away from my work. I&#x27;m clueless about how my work fits into the business needs because those decisions are made by someone I&#x27;ve never met high up a command chain. I don&#x27;t get to find problems and creatively solve them. I don&#x27;t get to see the moving parts of user needs, business needs, frontend needs and backend needs, nor do I get to engineer solutions for all those needs to effectively fit together. I hate my job.<p>How do I make myself attractive for employers with smaller projects? I&#x27;ve heard the suggestion that I should look for startup jobs, but my early projects were all in big companies and I still got to do smaller self-contained projects.<p>Is the problem .NET? If I switched career track to .Node.js, would I attract the kind of projects I love?",story,<null>,"{""connection_name"":""hackernews""}"
32214304,The stuff no one tells you about game development [video],2022-07-24T15:19:24Z,FatalLogic,1,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://www.youtube.com/watch?v=iAxSqi5LBDM,"{""connection_name"":""hackernews""}"
32213751,"Air Flow, Air Systems, Pressure, and Fan Performance",2022-07-24T14:20:34Z,walterbell,2,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://www.captiveaire.com/manuals/airsystemdesign/designairsystems.htm,"{""connection_name"":""hackernews""}"
32213933,Ashkenazi and Scythians,2022-07-24T14:42:38Z,1sembiyan,1,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://languagelog.ldc.upenn.edu/nll/?p=51481,"{""connection_name"":""hackernews""}"
32213996,China Has a Problem with Data Leaks. One Reason Is Its Surveillance State,2022-07-24T14:47:51Z,blinding-streak,1,false,false,1,[32214134],<null>,<null>,<null>,<null>,story,https://www.wsj.com/articles/china-has-a-problem-with-data-leaks-one-reason-is-its-surveillance-state-11658410752,"{""connection_name"":""hackernews""}"
32213950,Non-Obvious Docker Uses,2022-07-24T14:44:10Z,zdw,2,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://matt-rickard.com/non-obvious-docker-uses/,"{""connection_name"":""hackernews""}"
32214260,When a Woman’s Retirement Account Becomes the Family Emergency Fund,2022-07-24T15:14:45Z,mooreds,1,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://www.nytimes.com/2022/07/22/business/women-retirement-savings-family.html,"{""connection_name"":""hackernews""}"
32214278,Show HN: HTML Forms Data into Spreadsheet,2022-07-24T15:16:14Z,mddanishyusuf,1,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://formwithsheet.com/,"{""connection_name"":""hackernews""}"
32213765,Why British youth are turning off alcohol,2022-07-24T14:22:00Z,nigerian1981,3,false,false,1,[32213914],<null>,<null>,<null>,<null>,story,https://www.theguardian.com/society/2022/jul/24/gen-z-for-zero-tolerance-why-british-youth-are-turning-off-booze,"{""connection_name"":""hackernews""}"
32213947,The Future of Composable Software [video],2022-07-24T14:43:45Z,davidkunz,1,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://www.youtube.com/watch?v=Hmm8bA4dO1M,"{""connection_name"":""hackernews""}"
