id,title,time,by,score,dead,deleted,descendants,kids,parent,parts,poll,text,type,url,_ctx
35347339,"Water on the Moon stored in glass beads, Chang'e-5 samples reveal",2023-03-28T20:28:03Z,gmays,2,false,false,,,,,,,story,https://www.abc.net.au/news/science/2023-03-28/glass-beads-moon-change5-china-water-apollo-soil-hydrogen-impact/102142150,"{""connection_name"":""hackernews""}"
35347302,Ask HN: Have your work PCs been updated to Windows 11?,2023-03-28T20:25:11Z,jewba,1,false,false,,,,,,,story,,"{""connection_name"":""hackernews""}"
35347340,Radicle: Opinionated starting point for WP projects with the Roots stack,2023-03-28T20:28:05Z,tommica,1,false,false,1,[35347357],,,,,story,https://roots.io/radicle/,"{""connection_name"":""hackernews""}"
35347294,"Docker Helped Invent Containers, and Is Now Reinventing Itself",2023-03-28T20:24:25Z,rbanffy,1,false,false,,,,,,,story,https://www.nextplatform.com/2023/03/24/docker-helped-invent-containers-and-is-now-reinventing-itself/,"{""connection_name"":""hackernews""}"
35347588,Open Flamingo – open framework to train multimodal LLMs,2023-03-28T20:47:28Z,mpaepper,4,false,false,,,,,,,story,https://laion.ai/blog/open-flamingo/,"{""connection_name"":""hackernews""}"
35347648,Is Babylon 5 the most influential TV show of the past 25 years? (2021),2023-03-28T20:52:08Z,Apocryphon,1,false,false,,,,,,,story,https://www.techradar.com/news/is-babylon-5-secretly-the-most-influential-tv-show-of-the-past-25-years,"{""connection_name"":""hackernews""}"
35347238,Putin prepares Russia for ‘forever war’ with west as Ukraine invasion stalls,2023-03-28T20:19:13Z,lisasays,4,false,false,,,,,,,story,https://www.theguardian.com/world/2023/mar/28/putin-prepares-russia-for-forever-war-with-west-as-ukraine-invasion-stalls,"{""connection_name"":""hackernews""}"
35347274,Wikipedia has found the 'sound of all human knowledge' with new audio logo,2023-03-28T20:22:38Z,alexrustic,1,false,false,,,,,,,story,https://wikimediafoundation.org/news/2023/03/28/wikipedias-new-sound-logo-winner/,"{""connection_name"":""hackernews""}"
35347429,The Age of Average,2023-03-28T20:34:57Z,pondsider,1,false,false,,,,,,,story,https://www.alexmurrell.co.uk/articles/the-age-of-average,"{""connection_name"":""hackernews""}"
35347612,Exploring the neural mechanisms behind how social networks shape our decisions,2023-03-28T20:49:14Z,gmays,2,false,false,,,,,,,story,https://medicalxpress.com/news/2023-03-exploring-neural-mechanisms-social-networks.html,"{""connection_name"":""hackernews""}"
35347457,Electric bike sales in Germany are expected to surpass half of all bike sales,2023-03-28T20:37:07Z,mariuz,1,false,false,,,,,,,story,https://www.cyclingelectric.com/news/in-germany-electric-bike-sales-set-to-surpass-pedal-cycle-sales-this-year,"{""connection_name"":""hackernews""}"
35347412,Microsoft brings GPT-4-powered Security Copilot to incident response,2023-03-28T20:34:01Z,zikohh,1,false,false,,,,,,,story,https://www.bleepingcomputer.com/news/microsoft/microsoft-brings-gpt-4-powered-security-copilot-to-incident-response/,"{""connection_name"":""hackernews""}"
35347284,Did we already observe our first “blitzar”?,2023-03-28T20:23:32Z,rbanffy,1,false,false,,,,,,,story,https://arstechnica.com/science/2023/03/fast-radio-burst-may-point-to-the-first-blitzar-weve-observed/,"{""connection_name"":""hackernews""}"
35347380,Synthesis Report of the IPCC Sixth Assessment Report (AR6) [pdf],2023-03-28T20:30:40Z,doener,1,false,false,,,,,,,story,https://report.ipcc.ch/ar6syr/pdf/IPCC_AR6_SYR_LongerReport.pdf,"{""connection_name"":""hackernews""}"
35347540,Microsoft's Software Is Malware,2023-03-28T20:43:18Z,satoshiiii,4,false,false,,,,,,,story,https://www.gnu.org/proprietary/malware-microsoft.en.html,"{""connection_name"":""hackernews""}"
35347253,A small library to express workflows as state machines,2023-03-28T20:21:05Z,todsacerdoti,2,false,false,,,,,,,story,https://github.com/yogthos/maestro,"{""connection_name"":""hackernews""}"
35347654,The Electrome. It Can Turn You into an Assassin,2023-03-28T20:52:52Z,bookofjoe,1,false,false,,,,,,,story,https://www.nytimes.com/2023/02/28/books/review/we-are-electric-sally-adee.html,"{""connection_name"":""hackernews""}"
35347547,GitHub India's entire Engineering team is fired,2023-03-28T20:43:52Z,amrrs,4,false,false,1,[35347651],,,,,story,https://twitter.com/GergelyOrosz/status/1640585325192912898,"{""connection_name"":""hackernews""}"
35347233,Human cells hacked to act like squid skin cells could unlock key to camouflage,2023-03-28T20:19:05Z,rbanffy,1,false,false,1,[35347245],,,,,story,https://arstechnica.com/science/2023/03/these-scientists-are-probing-secrets-of-squid-camouflage-by-hacking-human-cells/,"{""connection_name"":""hackernews""}"
35347472,GPT-4 as Shortcut on Apple Watch,2023-03-28T20:38:35Z,amrrs,1,false,false,,,,,,,story,https://twitter.com/mckaywrigley/status/1640767366266232832,"{""connection_name"":""hackernews""}"
