id,title,time,by,score,dead,deleted,descendants,kids,parent,parts,poll,text,type,url,_ctx
33823485,Andreessen Horowitz's buzzy tech publication Future is shutting down,2022-12-01T21:57:23Z,benrmatthews,2,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://www.businessinsider.com/a16z-future-closes-staff-exit-2022-11,"{""connection_name"":""hackernews""}"
33823612,"Mushroom.gg / Palo Alto, CA / Full-Time and On-Site",2022-12-01T22:06:15Z,mushroomhiring,1,false,false,<null>,<null>,<null>,<null>,<null>,"Backed by a $20M Series A and 80,000 gaming communities, Mushroom’s mission is to be THE social platform that unifies countless gaming worlds people inhabit; helping to find meaning in our digital lives through active networking. We’re combining the best parts of social networks and MMOs to build a next-generation social media product for gamers everywhere to make it easier to create a digital identity, make their gameplay more social, and grow strong friendships along the way!<p>Our Open roles:<p>UX Copywriter (Part Time): https:&#x2F;&#x2F;jobs.lever.co&#x2F;mushroom&#x2F;7ee8d203-dd82-4eb8-9d95-507b2d4bb28c<p>Senior Site Reliability Engineer: https:&#x2F;&#x2F;jobs.lever.co&#x2F;mushroom&#x2F;a031fed4-b124-46f0-aa72-6d6cec44ea35<p>Senior Software Engineer (Mobile): https:&#x2F;&#x2F;jobs.lever.co&#x2F;mushroom&#x2F;c1acb5d1-43d9-4fa8-88f6-b334fbe587f3",story,<null>,"{""connection_name"":""hackernews""}"
33823107,GraphQL and TypeScript Types,2022-12-01T21:32:04Z,r3trohack3r,1,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://www.blankenship.io/blog/2022-12-01/,"{""connection_name"":""hackernews""}"
33823687,4 Commercial Wearable Sleep-Tracking Devices Tested at Home in Young Adults,2022-12-01T22:12:56Z,bookofjoe,1,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8957400/,"{""connection_name"":""hackernews""}"
33823539,Ask HN: How to leave academia? And where to go?,2022-12-01T22:01:21Z,low_tech_love,2,false,false,2,[33823686],<null>,<null>,<null>,"I&#x27;m an associate professor in Computer Science at an European university. It&#x27;s a &quot;tenured&quot;, safe, permanent, and comfortable position. My salary is slightly above average, I have a mortgage on a beautiful new house, my working hours are very flexible, and I virtually have no boss. And I hate my job.<p>The main reason is that I spend most of my time dealing with relationships with other people. My working place is very horizontal, which means everyone wants everything all the time; every snowflake wants to shine, and every flower wants to have the best smell. That&#x27;d be ok if I could simply ignore them, but since we have virtually no hierarchy, that means that (a) we need to have meetings all the time, where nothing gets solved (because there is no one to make final decisions), and (b) we&#x27;re supposed to solve everything peer-to-peer, which means people will keep knocking on your door all the time: there is always a new idea, a new project, a new complaint, a new possibility, someone needs to cover for someone else, etc. I like to be engaged in my work, I mean, I want to be active in whatever I do, so there is a tendency for things to fall on my lap and never leave it. I need to keep fighting and pushing back constantly in order to do a minimum amount of significant and relevant work. It&#x27;s exhausting.<p>I would like to leave academia and work in a company, where people are still people but they have some common, objective, external constraints and goals (like making money and&#x2F;or making the company grow). In academia, there is no goal other than building your own personal individual career. Since we have no real boss and virtually no external assessment whatsoever, everything invariably ends up moving towards whoever has the larger ego, i.e. the ones who are louder and sound more certain of themselves and whatever they are doing. These are usually the ones who can get other people to do some part of their job, so they can go and  be even louder and get even more people to do their job, and so on.<p>I don&#x27;t mean by this that I don&#x27;t want to work with other people; exactly the opposite. I love to work with people, as long as, by the end of the day, someone says &quot;ok, we got a few different opinions, but we&#x27;re moving this way. Let&#x27;s do this.&quot; It may work or not, but at least there is something else to pursue other than pure egotism supported by non-existent or informal notions of grandeur.<p>So, how can anyone make such a transition? Any experiences out there? Any success&#x2F;failure stories?
I am <i>very good</i> at programming basically anything, I&#x27;m just a bit rusty. If I can sit in front of an IDE and code for 4 hours straight you&#x27;ll see a man with a smile (I might even consider a low entry salary). Right now my twisted idea of paradise is having a boss who says &quot;code this&quot;, instead of only coding my own personal projects (and failing miserably to reach my ridiculously over-inflated expectations for them).",story,<null>,"{""connection_name"":""hackernews""}"
33823122,New BMW Suspension Turns Speed Bumps into Electricity for Electric Cars,2022-12-01T21:33:01Z,clouddrover,1,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://carbuzz.com/news/new-bmw-suspension-turns-speed-bumps-into-electricity-for-electric-cars,"{""connection_name"":""hackernews""}"
33823535,Dispatchers get accidental 911 calls from skiers because of iOS crash detection,2022-12-01T22:01:05Z,KomoD,1,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://ksltv.com/513118/dispatchers-get-accidental-911-calls-from-skiers-because-of-iphone-crash-technology/,"{""connection_name"":""hackernews""}"
33823585,Ask HN: Can a visitor on B1/2 visa stay while extension is pending?,2022-12-01T22:04:42Z,qwertyuiop_,1,false,false,<null>,<null>,<null>,<null>,<null>,Hi asking for my friend who is visiting from overseas. He is on B1&#x2F;2 tourist visa and approaching the end of his stay approved on his entry stamp. He filed for extension and got fingerprints appointment. Can he stay beyond his initial end date while his pending application is being processed ?,story,<null>,"{""connection_name"":""hackernews""}"
33823515,Bartosz Ciechanowski's Blog,2022-12-01T21:59:24Z,CobaltFire,2,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://ciechanow.ski/,"{""connection_name"":""hackernews""}"
33823721,Ask HN: Is there Toastmasters for other skills?,2022-12-01T22:16:18Z,mercat,1,false,false,<null>,<null>,<null>,<null>,<null>,"Does anyone know of other classes&#x2F;programs like Toastmasters, where you can learn a skill and apply it right away with immediate feedback? Any skill really, not programming or public speaking specifically. Not MOOC&#x2F;online courses, something more hands-on with very short feedback loop.",story,<null>,"{""connection_name"":""hackernews""}"
33823725,The distinction between free speech as a legal right and cultural value,2022-12-01T22:16:31Z,minding,3,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://www.thefire.org/news/free-speech-culture-elon-musk-and-twitter,"{""connection_name"":""hackernews""}"
33823137,Old-growth trees more drought tolerant than younger ones,2022-12-01T21:34:02Z,docmechanic,1,false,false,1,[33823138],<null>,<null>,<null>,<null>,story,https://www.sciencedaily.com/releases/2022/12/221201123148.htm,"{""connection_name"":""hackernews""}"
33823683,The World Cup's new high-tech ball,2022-12-01T22:12:49Z,kaycebasques,1,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://fivethirtyeight.com/features/the-world-cups-new-high-tech-ball-will-change-soccer-forever/,"{""connection_name"":""hackernews""}"
