id,title,time,by,score,dead,deleted,descendants,kids,parent,parts,poll,text,type,url,_ctx
33227774,Best Electric Kick Scooters,2022-10-16T22:34:18Z,webinvest,1,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://www.wired.com/gallery/best-electric-scooters/,"{""connection_name"":""hackernews""}"
33227840,Streaming data in Postgres to 1M clients with GraphQL,2022-10-16T22:43:43Z,tango12,2,false,false,1,[33227887],<null>,<null>,<null>,<null>,story,https://github.com/hasura/graphql-engine/blob/master/architecture/streaming-subscriptions.md,"{""connection_name"":""hackernews""}"
33227881,Pope Francis calls for reforms to the United Nations in new book,2022-10-16T22:50:41Z,hhs,2,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://www.axios.com/2022/10/16/pope-francis-united-nations-reforms-book,"{""connection_name"":""hackernews""}"
33227817,Billions of snow crabs have disappeared from the waters around Alaska,2022-10-16T22:40:02Z,rntn,4,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://lite.cnn.com/en/article/h_cae1c992375f90e6a82eac2fdb11efaf,"{""connection_name"":""hackernews""}"
33227807,"Hounded at home, China's video game firms welcomed in Europe",2022-10-16T22:39:02Z,rntn,2,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://techxplore.com/news/2022-10-hounded-home-china-video-game.html,"{""connection_name"":""hackernews""}"
33227890,IcôNES – Search for the Perfect Icon,2022-10-16T22:52:08Z,FinalDestiny,1,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://icones.netlify.app/,"{""connection_name"":""hackernews""}"
33227527,A simple web hook that forwards prometheus alerts over XMPP,2022-10-16T21:59:07Z,zaik,5,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://github.com/jelmer/prometheus-xmpp-alerts,"{""connection_name"":""hackernews""}"
33227799,How limitless green energy would change the world,2022-10-16T22:38:09Z,rntn,1,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://www.bbc.com/future/article/20221006-what-would-happen-if-we-had-limitless-green-energy,"{""connection_name"":""hackernews""}"
33227779,How to green the world's deserts and reverse climate change,2022-10-16T22:35:10Z,btilly,1,false,false,1,[33227792],<null>,<null>,<null>,<null>,story,https://www.youtube.com/watch?v=vpTHi7O66pI,"{""connection_name"":""hackernews""}"
33227801,The Illustrated History of How Sugar Conquered the World (2017),2022-10-16T22:38:29Z,jelliclesfarm,2,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://www.saveur.com/sugar-history-of-the-world/,"{""connection_name"":""hackernews""}"
33227650,Jamaica Just Banned Music About Drugs and Crime on the Radio,2022-10-16T22:17:03Z,webinvest,1,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://www.vice.com/en/article/5d3kxx/jamaica-music-ban-drugs-crime,"{""connection_name"":""hackernews""}"
33227795,Archiving Slack threads to Discourse with GPT-3,2022-10-16T22:37:35Z,todsacerdoti,1,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://pipedream.com/blog/archiving-slack-threads-to-discourse-with-gpt-3/,"{""connection_name"":""hackernews""}"
33227731,Show HN: Fix your Mac's quick look spacebar preview,2022-10-16T22:29:05Z,smih,1,false,false,<null>,<null>,<null>,<null>,<null>,A tiny menu bar app to use when quick look shows a thumbnail instead of the image&#x2F;video. Click the fix and keep working.,story,https://quicklookfix.com/,"{""connection_name"":""hackernews""}"
33227652,We talked to 100 people about their experiences in solitary confinement,2022-10-16T22:17:03Z,CapitalistCartr,2,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://theconversation.com/we-talked-to-100-people-about-their-experiences-in-solitary-confinement-this-is-what-we-learned-190867,"{""connection_name"":""hackernews""}"
