id,title,time,by,score,dead,deleted,descendants,kids,parent,parts,poll,text,type,url,_ctx
31870797,PyVISA: Control Your Instruments with Python,2022-06-24T23:27:22Z,disago,1,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://pyvisa.readthedocs.io/en/latest/index.html,"{""connection_name"":""hackernews""}"
31870754,MapQuest and Other Internet Zombies,2022-06-24T23:20:37Z,bookofjoe,1,false,false,1,[31870757],<null>,<null>,<null>,<null>,story,https://www.nytimes.com/2022/06/21/technology/mapquest-internet-zombies.html,"{""connection_name"":""hackernews""}"
31870629,The 128-Language Quine Relay,2022-06-24T23:05:24Z,ohjeez,1,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://esoteric.codes/blog/the-128-language-quine-relay,"{""connection_name"":""hackernews""}"
31870579,Berlin Mayor Duped by Deepfake in 15 Minute Video Call with Kiev Mayor Klitschko,2022-06-24T22:58:10Z,car,1,false,false,1,[31870598],<null>,<null>,<null>,<null>,story,https://www.zeit.de/zustimmung?url=https%3A%2F%2Fwww.zeit.de%2Fnews%2F2022-06%2F24%2Fgiffey-bricht-telefonat-mit-angeblichem-vitali-klitschko-ab,"{""connection_name"":""hackernews""}"
31870752,Abortion banned in Missouri as trigger law takes effect,2022-06-24T23:20:28Z,heavyset_go,1,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://www.kansascity.com/news/politics-government/article262796208.html,"{""connection_name"":""hackernews""}"
31870753,Alexa will soon be able to read stories as your dead grandma,2022-06-24T23:20:28Z,dario_satu,2,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://techcrunch.com/2022/06/22/alexa-will-soon-be-able-to-read-stories-as-your-dead-grandma/,"{""connection_name"":""hackernews""}"
31870625,Minding matter,2022-06-24T23:04:45Z,occamschainsaw,1,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://aeon.co/essays/materialism-alone-cannot-explain-the-riddle-of-consciousness,"{""connection_name"":""hackernews""}"
31870409,Harmless NumPy issue receives CVE medium,2022-06-24T22:39:21Z,miohtama,2,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://github.com/numpy/numpy/issues/18993,"{""connection_name"":""hackernews""}"
31870723,Musical Cryptogram,2022-06-24T23:17:00Z,trasz,1,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://en.wikipedia.org/wiki/Musical_cryptogram,"{""connection_name"":""hackernews""}"
31870722,"Ask HN: What are some good blogs on the economy, finance, or markets?",2022-06-24T23:16:51Z,DougMellon,1,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,<null>,"{""connection_name"":""hackernews""}"
31870422,Goldman Raising $2B to Buy Distressed Celsius Assets,2022-06-24T22:41:21Z,RadixDLT,6,false,false,3,"[31870738,31870521]",<null>,<null>,<null>,<null>,story,https://www.morningstar.com/news/dow-jones/202206247121/goldman-sachs-looks-to-raise-2-billion-to-buy-celsius-networks-assets-coindesk-says,"{""connection_name"":""hackernews""}"
31870410,Why the U.S. leads other wealthy nations in deaths of despair,2022-06-24T22:39:46Z,car,6,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://bigthink.com/health/deaths-of-despair/,"{""connection_name"":""hackernews""}"
31870439,‘The Socratic Method’ Review: Let Us Reason Together,2022-06-24T22:43:26Z,prostoalex,1,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://www.wsj.com/articles/the-socratic-method-book-review-let-us-reason-together-11656085510,"{""connection_name"":""hackernews""}"
31870440,Why a meaningful life is impossible without suffering,2022-06-24T22:43:27Z,car,3,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://bigthink.com/the-well/paul-bloom-meaning-suffering/,"{""connection_name"":""hackernews""}"
31870345,Tell HN: GitHub Copilot can now block suggestions matching public code,2022-06-24T22:34:04Z,mmastrac,2,false,false,1,[31870418],<null>,<null>,<null>,"As of a few minutes ago, it prompted me to update my settings:<p>&quot;GitHub Copilot can allow or block suggestions matching public code. See GitHub Copilot FAQ to learn more.&quot;<p>The FAQ appears to be missing.",story,<null>,"{""connection_name"":""hackernews""}"
31870508,GitHub Copilot Settings,2022-06-24T22:50:55Z,a257,2,false,false,3,[31870532],<null>,<null>,<null>,<null>,story,https://github.com/login,"{""connection_name"":""hackernews""}"
31870706,A Tool for Detecting Metamorphic Smart Contracts,2022-06-24T23:14:35Z,omarfarooq,1,false,false,<null>,<null>,<null>,<null>,<null>,<null>,story,https://a16zcrypto.com/metamorphic-smart-contract-detector-tool/,"{""connection_name"":""hackernews""}"

